2015-04-16 00:06:19,D5B,71,2,5,30,45,0,13,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:08:43,D5B,52,2,5,30,45,0,14,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:10:57,D5B,53,2,5,30,45,0,15,63,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:13:11,D5B,40,2,5,30,45,0,16,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:16:43,D5B,41,2,5,30,45,0,17,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:19:00,D5B,48,2,5,30,45,0,18,53,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:20:48,D4B,54,2,4,30,36,0,19,90,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:22:34,D4B,50,2,4,30,36,0,20,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 12:35:23,D2B,100,2,2,30,24,0,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 12:37:07,D3B,76,2,3,30,29,0,2,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 13:27:30,D3B,90,2,3,30,29,0,3,100,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:28:35,D3B,80,2,3,30,36,1,4,100,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:30:40,D3B,50,2,3,30,36,0,5,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:32:44,D3B,87,2,3,30,36,0,6,100,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:34:32,D4B,82,2,4,30,36,0,7,75,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:37:06,D5B,30,2,5,30,45,0,8,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:39:31,D5B,43,2,5,30,45,0,9,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:42:04,D5B,47,2,5,30,45,0,10,57,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:43:54,D4B,63,2,4,30,36,0,11,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:45:40,D4B,83,2,4,30,36,0,12,100,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:47:55,D5B,50,2,5,30,45,0,13,61,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:50:14,D5B,34,2,5,30,45,0,14,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:52:32,D5B,41,2,5,30,45,0,15,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:54:48,D5B,51,2,5,30,45,0,16,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 18:57:09,D5B,53,2,5,30,45,0,17,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
